,location,date,Alpha,B.1.1.277,B.1.1.302,B.1.1.519,B.1.160,B.1.177,B.1.221,B.1.258,B.1.367,B.1.620,Beta,Delta,Epsilon,Eta,Gamma,Iota,Kappa,Lambda,Mu,Omicron,S:677H.Robin1,S:677P.Pelican,non_who,others
1530,Slovenia,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,Slovenia,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,Slovenia,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,Slovenia,2021-12-13,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.33,0.0,0.0,0.0,98.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.62,0.24
1534,Slovenia,2021-12-27,0.25,0.0,0.0,0.0,0.18,0.0,0.0,1.72,0.0,0.0,0.0,77.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85,0.0,0.0,2.15,0.25
1535,Slovenia,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.08,0.0,0.0,0.11,0.11
1536,South Africa,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1537,South Africa,2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1538,South Africa,2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1539,South Africa,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1540,South Africa,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1541,South Africa,2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1542,South Africa,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1543,South Africa,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92,89.92
1544,South Africa,2020-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.64,87.64
1545,South Africa,2020-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.09,73.09
1546,South Africa,2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.92,80.92
1547,South Africa,2020-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.88,61.88
1548,South Africa,2020-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45,48.45
1549,South Africa,2020-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,28.95
1550,South Africa,2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.3
1551,South Africa,2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,5.31
1552,South Africa,2021-01-04,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,6.68
1553,South Africa,2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.3
1554,South Africa,2021-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8
1555,South Africa,2021-02-22,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.69
1556,South Africa,2021-03-08,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,2.23
1557,South Africa,2021-03-22,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,5.58,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,4.47
1558,South Africa,2021-04-05,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.88,6.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48,6.48
1559,South Africa,2021-04-19,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,7.6
1560,South Africa,2021-05-03,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.62,1.79,0.0,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,8.45,8.45
1561,South Africa,2021-05-17,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.94,8.44,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,11.75
1562,South Africa,2021-05-31,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.27,20.52,0.0,0.46,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,8.5,8.5
1563,South Africa,2021-06-14,5.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13,45.56,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,9.33,9.33
1564,South Africa,2021-06-28,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,78.18,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,7.59,7.59
1565,South Africa,2021-07-12,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,89.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,5.7,5.7
1566,South Africa,2021-07-26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,94.31,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.89,3.89
1567,South Africa,2021-08-09,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,95.22,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,3.73,3.73
1568,South Africa,2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,97.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,2.24
1569,South Africa,2021-09-06,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,97.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,2.36
1570,South Africa,2021-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,4.21
1571,South Africa,2021-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,93.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,5.62
1572,South Africa,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,93.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3
1573,South Africa,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,93.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,5.43,5.43
1574,South Africa,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,68.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19,0.0,0.0,7.63,7.63
1575,South Africa,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,9.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.21,0.0,0.0,2.51,2.51
1576,South Africa,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.91,0.0,0.0,1.81,1.81
1577,South Africa,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.89,0.0,0.0,0.99,0.99
1578,South Africa,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.36,0.0,0.0,0.48,0.48
1579,South Africa,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.26,0.0,0.0,0.0,0.0
1580,South Korea,2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1581,South Korea,2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1582,South Korea,2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1583,South Korea,2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1584,South Korea,2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1585,South Korea,2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1586,South Korea,2020-11-23,0.0,0.0,0.0,0.0,1.75,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,97.08
1587,South Korea,2020-12-07,0.0,0.0,0.0,0.0,1.88,4.38,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,93.12
1588,South Korea,2020-12-21,1.12,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.95,94.39
1589,South Korea,2021-01-04,4.25,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.39,0.0,4.25,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.72,89.95
1590,South Korea,2021-01-25,12.33,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,2.74,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82,80.14
1591,South Korea,2021-02-08,19.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.63,75.63
1592,South Korea,2021-02-22,19.01,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.61,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,73.97,73.14
1593,South Korea,2021-03-08,11.63,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,1.55,0.0,2.33,0.39,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,83.32,82.93
1594,South Korea,2021-03-22,8.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.03,90.03
1595,South Korea,2021-04-05,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.85,0.0,4.63,0.0,0.31,0.0,0.62,0.0,0.0,0.0,0.0,0.0,72.84,71.61
1596,South Korea,2021-04-19,19.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,1.47,0.0,4.66,0.0,0.0,0.25,1.72,0.0,0.0,0.0,0.0,0.0,72.78,70.33
1597,South Korea,2021-05-03,32.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06,1.7,1.7,4.15,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,59.8,50.74
1598,South Korea,2021-05-17,32.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52,0.45,8.07,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.84,36.32
1599,South Korea,2021-05-31,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.1,48.1
1600,South Korea,2021-06-14,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,0.21,4.86,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.53,72.52
1601,South Korea,2021-06-28,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,27.3,0.17,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.35,48.52
1602,South Korea,2021-07-12,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.42,51.75,0.0,0.0,0.28,0.0,0.0,0.0,0.14,0.0,0.0,0.0,39.16,36.36
1603,South Korea,2021-07-26,3.95,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,3.58,0.09,67.14,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.54,24.87
1604,South Korea,2021-08-09,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.1,85.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,10.21
1605,South Korea,2021-08-23,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,96.81,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,2.42
1606,South Korea,2021-09-06,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,99.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.68
1607,South Korea,2021-09-20,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.41
1608,South Korea,2021-10-04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1
1609,South Korea,2021-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,South Korea,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,South Korea,2021-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,South Korea,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0
1613,South Korea,2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,0.0,0.0,0.0,0.0
1614,South Korea,2021-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0
1615,South Korea,2022-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.49,0.0,0.0,0.0,0.0
1616,South Korea,2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.12,0.0,0.0,0.0,0.0
1617,Spain,2020-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0
1618,Spain,2020-07-06,0.0,0.0,0.0,0.0,0.0,49.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.35
1619,Spain,2020-07-20,0.0,4.7,0.0,0.0,0.0,56.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.92
1620,Spain,2020-08-03,0.0,0.58,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,32.75
1621,Spain,2020-08-17,0.0,0.4,0.0,0.0,0.0,72.33,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.48
1622,Spain,2020-08-31,0.0,0.0,0.0,0.0,0.0,91.1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.54
1623,Spain,2020-09-14,0.0,0.0,0.0,0.0,0.23,91.44,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.87
1624,Spain,2020-09-28,0.0,0.0,0.0,0.0,2.46,76.43,3.07,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,17.84
1625,Spain,2020-10-12,0.0,0.0,0.0,0.0,0.58,88.69,1.95,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.61
1626,Spain,2020-10-26,0.0,0.0,0.0,0.0,1.46,85.15,1.46,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.12
1627,Spain,2020-11-09,1.39,0.0,0.0,0.0,2.22,86.98,0.55,1.11,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.61,7.47
1628,Spain,2020-11-23,0.73,0.0,0.0,0.0,0.97,89.29,0.97,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.27,6.34
1629,Spain,2020-12-07,0.21,0.0,0.0,0.0,2.76,88.54,0.64,2.34,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.79,5.3
1630,Spain,2020-12-21,0.41,0.31,0.0,0.0,2.69,85.85,1.65,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.59,7.02
1631,Spain,2021-01-04,25.26,0.0,0.0,0.0,3.01,59.08,1.1,1.16,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.68,10.33
1632,Spain,2021-01-25,31.87,0.0,0.0,0.15,2.29,51.03,2.18,0.65,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.05,11.75
1633,Spain,2021-02-08,32.7,0.0,0.0,0.33,1.71,51.59,2.2,1.48,0.0,0.0,0.1,0.0,0.03,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.98,9.67
1634,Spain,2021-02-22,47.68,0.0,0.0,0.34,1.14,35.46,1.52,1.1,0.04,0.0,0.76,0.04,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.33,11.73
1635,Spain,2021-03-08,64.96,0.0,0.0,0.56,1.23,21.8,0.9,0.79,0.0,0.0,0.45,0.0,0.04,0.15,0.26,0.0,0.0,0.0,0.04,0.0,0.0,0.0,34.1,8.82
1636,Spain,2021-03-22,77.09,0.0,0.0,0.29,0.37,9.67,0.45,0.9,0.0,0.0,0.95,0.0,0.04,0.74,1.32,0.08,0.0,0.04,0.12,0.0,0.0,0.0,19.62,7.94
1637,Spain,2021-04-05,84.59,0.0,0.0,0.39,0.18,3.55,0.18,0.04,0.0,0.11,1.72,0.04,0.04,1.04,3.01,0.22,0.0,0.18,0.36,0.0,0.0,0.0,8.8,4.35
1638,Spain,2021-04-19,83.98,0.0,0.0,0.27,0.03,2.1,0.0,0.03,0.0,0.0,1.69,0.0,0.0,1.69,5.95,0.3,0.0,0.44,0.27,0.0,0.0,0.0,5.68,3.25
1639,Spain,2021-05-03,83.13,0.0,0.0,0.14,0.21,1.13,0.07,0.0,0.0,0.0,2.48,0.92,0.0,1.42,6.63,0.78,0.04,0.28,1.52,0.0,0.0,0.0,2.8,1.25
1640,Spain,2021-05-17,85.91,0.0,0.0,0.0,0.12,0.42,0.0,0.06,0.0,0.0,1.38,2.3,0.03,0.75,4.31,0.87,0.09,0.33,1.8,0.0,0.0,0.0,2.23,1.63
1641,Spain,2021-05-31,76.91,0.0,0.0,0.04,0.0,0.57,0.0,0.0,0.0,0.0,1.68,8.07,0.0,0.34,4.66,1.19,0.04,0.5,3.63,0.0,0.0,0.0,2.98,2.37
1642,Spain,2021-06-14,69.96,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,1.24,14.4,0.03,0.81,3.57,0.37,0.0,0.84,4.31,0.0,0.0,0.0,4.47,4.19
1643,Spain,2021-06-28,44.87,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,3.97,38.07,0.0,0.37,4.37,0.43,0.0,1.0,3.37,0.0,0.0,0.0,3.55,3.48
1644,Spain,2021-07-12,20.98,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,12.21,62.34,0.0,0.12,1.25,0.0,0.0,0.9,1.4,0.0,0.0,0.0,0.8,0.77
1645,Spain,2021-07-26,8.72,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,5.16,83.07,0.0,0.06,0.6,0.0,0.0,0.64,1.19,0.0,0.0,0.0,0.56,0.48
1646,Spain,2021-08-09,2.93,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.4,93.84,0.0,0.0,0.38,0.0,0.0,0.27,0.71,0.0,0.0,0.0,0.47,0.36
1647,Spain,2021-08-23,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,97.01,0.0,0.0,0.32,0.0,0.0,0.27,0.24,0.0,0.0,0.0,0.66,0.66
1648,Spain,2021-09-06,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,98.71,0.0,0.0,0.25,0.0,0.0,0.03,0.09,0.0,0.0,0.0,0.55,0.55
1649,Spain,2021-09-20,0.18,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,99.06,0.0,0.0,0.27,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.27,0.23
1650,Spain,2021-10-04,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,99.37,0.0,0.0,0.11,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.21,0.16
1651,Spain,2021-10-18,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,99.74,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.07,0.01
1652,Spain,2021-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.91,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04
1653,Spain,2021-11-15,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,99.84,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.04
1654,Spain,2021-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
